edge_id:int,source_node_id:int,target_node_id:int,label_id:int,down_flow:string,up_flow:string,date:string,count:string,visit_duration:string
41814,30,5788,2,52,0,7,1,0
41815,46,5788,2,3937,5435,4,12,7273
41816,12,5788,2,11818,15776,5,23,20918
41817,70,5788,2,1471,1474,13,4,7978
41818,79,5788,2,64,147,13,1,1000
41819,33,5788,2,13463,21214,23,42,14387
41820,28,5788,2,12551,18960,14,41,40615
41821,29,5788,2,175,154,18,3,931
41822,29,5788,2,2241,2172,23,5,2349
41823,82,5788,2,1110,1792,13,5,2618
41824,93,5788,2,178,346,24,2,5554
41825,81,5788,2,14720,16995,4,6,11829
41826,33,5788,2,7150,12227,18,20,19164
41827,82,5788,2,2865,4540,15,9,16761
41828,83,5788,2,80,64,21,1,49
41829,33,5788,2,23320,41588,21,64,57275
41830,6,5788,2,6567,8894,1,14,21705
41831,66,5788,2,1263,707,1,4,1768
41832,56,5788,2,3169,5400,17,12,18664
41833,18,5788,2,1504,2344,23,3,4057
41834,33,5788,2,17567,28777,26,37,35140
41835,79,5788,2,6796,11541,5,21,20860
41836,56,5788,2,6183,2984,16,9,11351
41837,33,5788,2,21568,34388,22,56,67348
41838,84,5788,2,14565,25736,11,75,70346
41839,77,5788,2,20354,23310,16,44,43776
41840,77,5788,2,41075,48481,8,132,120093
41841,90,5788,2,14134,20126,15,44,44648
41842,23,5788,2,725,1117,9,2,935
41843,25,5788,2,1256,52,23,1,0
41844,66,5788,2,1751,1514,3,3,7999
41845,21,5788,2,52,52,22,1,638
41846,28,5788,2,31444,48185,17,68,63927
41847,47,5788,2,8116,13969,18,22,19993
41848,31,5788,2,142,70,1,1,98
41849,43,5788,2,5417,5603,25,10,4484
41850,66,5788,2,222,136,28,2,103
41851,56,5788,2,7402,9388,7,8,17693
41852,66,5788,2,2408,2480,5,9,5742
41853,18,5788,2,4682,6050,21,3,874
41854,95,5788,2,45624,34064,19,43,44539
41855,49,5788,2,2911,5144,1,2,2542
41856,33,5788,2,19359,36002,13,44,60843
41857,40,5788,2,633,601,8,2,579
41858,90,5788,2,9208,14810,2,33,56755
41859,33,5788,2,13526,22844,25,37,27161
41860,28,5788,2,3187,6275,27,13,12914
41861,49,5788,2,4660,6796,13,4,433
41862,90,5788,2,5513,8042,10,26,26828
41863,6,5788,2,4231,6789,14,6,2038
41864,15,5788,2,164,156,25,1,1541
41865,66,5788,2,80,65,27,1,65
41866,43,5788,2,12057,11060,24,22,29425
41867,82,5788,2,178,294,26,1,0
41868,43,5788,2,52,52,27,1,741
41869,56,5788,2,1717,208,18,4,5707
41870,56,5788,2,63,149,22,1,0
41871,18,5788,2,2914,6073,6,2,1687
41872,33,5788,2,44241,76703,2,122,113660
41873,28,5788,2,16426,26849,18,41,48407
41874,56,5788,2,4264,5982,8,7,6219
41875,90,5788,2,6543,9678,14,23,33250
41876,47,5788,2,1934,2102,15,2,2598
41877,19,5788,2,3885,5436,20,8,16988
41878,44,5788,2,24229,47087,16,11,15453
41879,0,5788,2,142,70,12,1,48
41880,84,5788,2,95942,127342,2,216,297104
41881,47,5788,2,4771,8690,20,6,5042
41882,81,5788,2,2151,4341,2,6,18194
41883,28,5788,2,5284,8375,11,13,8052
41884,46,5788,2,142,70,27,1,49
41885,16,5788,2,63,147,6,1,349
41886,99,5788,2,10286,15187,25,7,9235
41887,67,5788,2,37473,56499,6,6,6034
41888,24,5788,2,5173,7358,5,5,4715
41889,28,5788,2,32733,49180,10,86,79983
41890,7,5788,2,2915,3388,2,4,2018
41891,28,5788,2,8131,11955,13,32,42741
41892,78,5788,2,1233,1803,12,5,7134
41893,33,5788,2,38356,63244,14,79,91750
41894,57,5788,2,52,53,10,1,0
41895,6,5788,2,29319,31367,7,38,34103
41896,21,5788,2,84,120,15,1,86
41897,6,5788,2,1202,2628,12,2,3706
41898,28,5788,2,5062,12981,20,10,10654
41899,74,5788,2,3070,5272,6,13,2430
41900,33,5788,2,25533,41376,7,60,68848
41901,84,5788,2,5179,8761,3,12,10756
41902,8,5788,2,8577,11534,16,31,38085
41903,77,5788,2,15803,36349,12,57,54529
41904,22,5788,2,41,0,12,1,0
41905,10,5788,2,4203,7987,13,19,31020
41906,30,5788,2,1127,40,24,2,314
41907,74,5788,2,1116,952,13,2,0
41908,43,5788,2,483824,26294,13,9,8969
41909,33,5788,2,12465,21905,24,24,24492
41910,76,5788,2,207,72,9,1,58
41911,79,5788,2,156,156,4,2,4599
41912,6,5788,2,1664,1798,20,6,7914
41913,10,5788,2,1203,2571,26,9,3575
41914,37,5788,2,115,199,24,1,4155
41915,47,5788,2,30757,41309,21,79,61022
41916,26,5788,2,106,0,5,1,0
41917,73,5788,2,45367,2607,30,1,284
41918,56,5788,2,2142,2167,10,9,2929
41919,79,5788,2,1514,3258,11,5,962
41920,47,5788,2,8249,9926,17,16,29333
41921,79,5788,2,63,147,14,1,800
41922,44,5788,2,3098,5633,11,2,67
41923,43,5788,2,539,972,28,6,2174
41924,95,5788,2,73040,58801,28,99,116552
41925,44,5788,2,1039,905,14,2,48
41926,5,5788,2,1170,3756,4,2,1877
41927,42,5788,2,19249,17767,2,46,41347
41928,66,5788,2,1089,1263,19,2,137
41929,77,5788,2,53969,60201,7,154,126826
41930,47,5788,2,3062,3320,12,7,4769
41931,66,5788,2,3075,3295,21,8,3962
41932,8,5788,2,6402,9187,24,15,14169
41933,78,5788,2,763,1185,21,2,2017
41934,90,5788,2,606,1296,8,1,0
41935,15,5788,2,146,191,11,2,964
41936,89,5788,2,2488,3037,26,6,5284
41937,37,5788,2,885,489,14,3,1103
41938,57,5788,2,196,128,6,1,697
41939,90,5788,2,8087,7970,12,26,9425
41940,3,5788,2,104,104,19,2,1153
41941,82,5788,2,10805,19354,5,14,11178
41942,42,5788,2,1350,2684,5,1,0
41943,30,5788,2,52,53,2,1,899
41944,10,5788,2,5627,8603,12,28,35854
41945,50,5788,2,80,64,17,1,77
41946,53,5788,2,908,1204,12,10,9143
41947,95,5788,2,23989,20012,26,34,31112
41948,85,5788,2,6889,13783,2,15,22768
41949,83,5788,2,80,64,18,1,50
41950,77,5788,2,28734,36076,4,96,94551
41951,28,5788,2,7099,12434,21,11,13983
41952,6,5788,2,254,286,3,1,77
41953,24,5788,2,70,0,24,1,0
41954,25,5788,2,1910,4562,28,5,1739
41955,7,5788,2,1337,1340,7,3,1532
41956,32,5788,2,13229,23342,10,67,69712
41957,5,5788,2,726,1396,21,1,350
41958,6,5788,2,299,358,25,2,1611
41959,77,5788,2,9421,9256,9,31,24969
41960,23,5788,2,1768,1664,17,17,16801
41961,32,5788,2,6106,10528,24,31,26015
41962,28,5788,2,25615,40830,19,80,73293
41963,29,5788,2,642,1410,1,2,4438
41964,7,5788,2,965,703,19,2,50
41965,77,5788,2,34282,45873,5,123,120973
41966,3,5788,2,1029,873,3,5,7877
41967,8,5788,2,4752,8134,19,42,24228
41968,47,5788,2,27383,31757,8,67,49225
41969,77,5788,2,26902,39311,15,89,86112
41970,33,5788,2,1956,3579,3,21,22601
41971,28,5788,2,9713,14922,25,19,34306
41972,79,5788,2,874,1181,17,5,3456
41973,7,5788,2,0,52,23,1,0
41974,44,5788,2,514,867,15,1,0
41975,78,5788,2,1790,2494,2,3,1368
41976,32,5788,2,578,290,9,3,973
41977,18,5788,2,160,128,17,2,96
41978,56,5788,2,525,457,19,3,2160
41979,28,5788,2,31939,60220,12,104,90378
41980,12,5788,2,339,239,6,3,791
41981,15,5788,2,156,104,23,3,1333
41982,6,5788,2,12254,18198,21,49,18474
41983,90,5788,2,4129,8376,18,31,44847
41984,66,5788,2,3695,3908,8,9,3853
41985,6,5788,2,7492,10734,6,24,20581
41986,79,5788,2,80,64,3,1,76
41987,0,5788,2,663,278,14,5,866
41988,15,5788,2,52,0,28,1,0
41989,95,5788,2,15212,11982,20,19,39814
41990,18,5788,2,80,64,18,1,763
41991,42,5788,2,312,208,4,2,937
41992,93,5788,2,2018,2566,9,12,15538
41993,0,5788,2,58899,85749,4,92,121812
41994,74,5788,2,63,114,21,1,581
41995,28,5788,2,27630,41587,2,119,122147
41996,8,5788,2,3549,7647,27,2,1747
41997,6,5788,2,2019,2440,19,4,5129
41998,8,5788,2,32744,68966,28,80,80343
41999,37,5788,2,1420,710,17,1,0
42000,29,5788,2,736,1842,22,2,420
42001,47,5788,2,999,1193,2,1,1121
42002,66,5788,2,2580,4002,16,6,4135
42003,47,5788,2,1236,1398,1,5,6589
42004,48,5788,2,115,149,15,1,1631
42005,26,5788,2,52,0,19,1,0
42006,8,5788,2,30468,46620,5,114,86449
42007,42,5788,2,988,936,11,6,1911
42008,52,5788,2,0,420,7,2,0
42009,6,5788,2,12101,9463,9,16,21307
42010,8,5788,2,3519,4661,13,29,12578
42011,43,5788,2,768,780,17,2,9179
42012,77,5788,2,30626,33417,6,150,152089
42013,15,5788,2,24405,29841,22,6,16262
42014,28,5788,2,11511,12526,1,48,44940
42015,8,5788,2,24628,40672,4,91,94023
42016,0,5788,2,54573,75037,10,104,119805
42017,78,5788,2,2450,5270,9,3,1701
42018,56,5788,2,3605,4925,1,12,3380
42019,6,5788,2,1402,2018,22,6,1242
42020,43,5788,2,1508,1508,14,1,0
42021,77,5788,2,2177,5410,20,12,17598
42022,43,5788,2,27316,24421,3,55,52346
42023,23,5788,2,1530,1768,3,2,1761
42024,16,5788,2,2518,1733,7,5,3769
42025,66,5788,2,322,327,4,3,1146
42026,56,5788,2,2056,3063,21,3,8511
42027,77,5788,2,11894,17309,21,78,84561
42028,32,5788,2,667,714,3,3,4903
42029,47,5788,2,4021,7740,14,8,14356
42030,78,5788,2,652,580,27,4,1465
42031,28,5788,2,11886,19156,16,42,31420
42032,42,5788,2,5200,6163,3,12,21451
42033,78,5788,2,286,362,19,2,1210
42034,44,5788,2,3909,5847,23,1,405
42035,85,5788,2,1468,3175,1,5,6216
42036,62,5788,2,80,64,15,1,45
42037,13,5788,2,9569,13078,21,10,8404
42038,37,5788,2,2203,4177,22,8,3264
42039,6,5788,2,10255,15891,2,30,36252
42040,32,5788,2,556,381,20,4,7424
42041,26,5788,2,53,53,3,1,110
42042,13,5788,2,13824,412,1,1,560
42043,6,5788,2,18037,22900,17,30,19332
42044,74,5788,2,132,92,4,2,1612
42045,82,5788,2,4815,7970,8,7,24945
42046,31,5788,2,551,649,23,2,2568
42047,66,5788,2,1141,1263,14,2,1849
42048,82,5788,2,10296,16942,25,13,18321
42049,88,5788,2,120,45,18,1,487
42050,3,5788,2,52,53,5,1,654
42051,33,5788,2,55112,101682,15,110,133293
42052,47,5788,2,7735,11243,23,13,13921
42053,24,5788,2,11015,21512,2,28,21833
42054,6,5788,2,72773,92888,11,194,211344
42055,62,5788,2,115,147,27,1,251
42056,50,5788,2,1425,2035,21,3,292
42057,66,5788,2,1061,421,22,4,6901
42058,84,5788,2,37033,81027,4,283,189620
42059,44,5788,2,447,667,28,1,0
42060,84,5788,2,678,1378,12,6,3809
42061,40,5788,2,52,52,6,1,467
42062,82,5788,2,4765,8582,6,9,6865
42063,26,5788,2,196,180,14,1,0
42064,50,5788,2,80,64,20,1,52
42065,10,5788,2,500,564,15,3,5782
42066,43,5788,2,10215,11700,4,7,7842
42067,78,5788,2,346,294,8,2,911
42068,92,5788,2,284,192,24,2,1735
42069,44,5788,2,1199,1264,19,3,924
42070,53,5788,2,52,0,15,1,0
42071,10,5788,2,11162,17717,21,52,44471
42072,0,5788,2,32244,44433,11,50,56625
42073,82,5788,2,8201,11132,12,23,31267
42074,28,5788,2,22473,36460,3,48,56940
42075,84,5788,2,24420,40107,9,129,87366
42076,99,5788,2,3088,6073,14,6,18485
42077,95,5788,2,16076,10802,21,19,20884
42078,72,5788,2,1432,3350,1,8,10931
42079,31,5788,2,632,286,17,1,293
42080,28,5788,2,23038,27767,4,50,51086
42081,8,5788,2,374,322,22,2,1077
42082,33,5788,2,15186,22072,27,39,18682
42083,10,5788,2,946,1917,18,3,8269
42084,6,5788,2,9405,10949,26,24,17992
42085,90,5788,2,8920,13085,4,36,60322
42086,84,5788,2,4672,6498,5,9,19181
42087,82,5788,2,1605,2159,7,6,5665
42088,23,5788,2,520,468,16,9,6787
42089,73,5788,2,8796,12854,8,7,5706
42090,41,5788,2,52,52,19,1,842
42091,74,5788,2,4439,5468,9,2,5344
42092,47,5788,2,426,481,13,1,0
42093,18,5788,2,243,195,27,1,0
42094,13,5788,2,973,1184,2,2,0
42095,50,5788,2,70,0,11,1,0
42096,15,5788,2,2302,2924,18,3,5987
42097,95,5788,2,26899,18282,22,29,69064
42098,77,5788,2,14229,16474,19,64,76050
42099,82,5788,2,3866,6865,3,6,5571
42100,66,5788,2,4614,4401,10,7,685
42101,26,5788,2,1737,2538,10,4,8188
42102,82,5788,2,6642,10844,22,25,21776
42103,6,5788,2,7049,10869,16,12,7407
42104,77,5788,2,9901,19674,22,50,54280
42105,81,5788,2,1506,1606,3,5,5404
42106,33,5788,2,1723,2588,28,4,4732
42107,10,5788,2,2459,5221,19,8,14079
42108,5,5788,2,10009,18297,5,15,33538
42109,41,5788,2,1247,1709,18,2,2031
42110,8,5788,2,37636,54702,6,158,112931
42111,28,5788,2,27404,45229,7,79,96686
42112,12,5788,2,10114,9460,7,6,0
42113,33,5788,2,19422,32348,16,44,33744
42114,78,5788,2,254,290,5,1,0
42115,6,5788,2,11036,11867,27,20,11831
42116,66,5788,2,4028,3522,9,10,16906
42117,15,5788,2,208,208,24,2,1531
42118,33,5788,2,12601,21543,9,27,25441
42119,49,5788,2,1686,1235,28,2,3118
42120,8,5788,2,42529,58733,15,125,119414
42121,7,5788,2,2089,2389,18,4,6133
42122,66,5788,2,104,104,2,1,0
42123,50,5788,2,10803,13744,12,5,5216
42124,12,5788,2,7377,8966,25,15,15015
42125,6,5788,2,7519,11552,4,36,19756
42126,8,5788,2,5121,7219,20,19,11408
42127,6,5788,2,964,1403,13,2,2501
42128,44,5788,2,120,208,3,1,242
42129,53,5788,2,52,52,19,1,559
42130,0,5788,2,21904,29127,1,56,50393
42131,8,5788,2,23479,35852,17,137,99101
42132,6,5788,2,2725,2977,15,9,3864
42133,32,5788,2,11775,24260,27,43,39380
42134,46,5788,2,80,64,2,1,47
42135,99,5788,2,1000,1060,9,2,0
42136,6,5788,2,7583,14065,5,16,5358
42137,0,5788,2,18300,10144,9,19,25136
42138,53,5788,2,5154,7549,14,7,10482
42139,6,5788,2,3088,3291,8,9,13046
42140,43,5788,2,16620,21986,9,26,55317
42141,47,5788,2,36521,63884,10,77,115939
42142,92,5788,2,4100,6407,20,6,2806
42143,18,5788,2,947,1193,9,1,0
42144,13,5788,2,781,1610,5,4,7597
42145,6,5788,2,16683,27644,10,49,22995
42146,78,5788,2,1514,2226,25,1,0
42147,79,5788,2,52,52,22,1,587
42148,42,5788,2,156,156,14,1,148
42149,78,5788,2,1193,2045,14,4,796
42150,7,5788,2,10026,11891,10,19,18755
42151,66,5788,2,434,314,13,5,1099
42152,83,5788,2,80,64,24,1,61
42153,18,5788,2,104,52,8,2,0
42154,28,5788,2,681,1013,5,3,1192
42155,23,5788,2,52,52,23,1,580
42156,56,5788,2,3663,4663,13,20,25618
42157,31,5788,2,951,1008,16,3,5789
42158,47,5788,2,100379,134408,11,31,43340
42159,8,5788,2,207,71,11,1,0
42160,48,5788,2,0,568,27,2,5719
42161,66,5788,2,254,286,17,1,81
42162,79,5788,2,4297,8842,10,12,17308
42163,47,5788,2,27515,49309,19,56,49943
42164,77,5788,2,7521,10961,2,53,63611
42165,28,5788,2,35116,54321,15,106,84906
42166,93,5788,2,1802,2262,23,10,14038
42167,33,5788,2,43611,78804,19,109,117728
42168,28,5788,2,35916,53744,26,96,110476
42169,8,5788,2,4778,9905,7,16,6213
42170,66,5788,2,720,776,11,4,99
42171,33,5788,2,8020,12942,17,21,24260
42172,77,5788,2,11693,17132,10,60,56390
42173,10,5788,2,988,1247,2,3,2763
42174,90,5788,2,7556,9951,9,21,34583
42175,49,5788,2,2711,4346,21,3,176
42176,44,5788,2,52,0,4,1,0
42177,90,5788,2,2922,5413,6,15,19674
42178,74,5788,2,1769,1906,20,5,8750
42179,92,5788,2,1642,2200,21,9,14658
42180,6,5788,2,1037,1229,28,5,2535
42181,78,5788,2,242,238,16,2,513
42182,90,5788,2,9027,13428,7,45,37740
42183,74,5788,2,84313,117512,14,8,14540
42184,82,5788,2,10486,16833,17,42,37656
42185,33,5788,2,37375,66331,10,85,86756
42186,77,5788,2,16552,25267,1,88,83840
42187,41,5788,2,10090,14231,2,5,960
42188,50,5788,2,156,156,25,1,1882
42189,7,5788,2,2606,3218,8,3,5149
42190,99,5788,2,506,246,18,3,222
42191,78,5788,2,2207,3233,1,3,2419
42192,13,5788,2,4771,7800,9,11,10408
42193,84,5788,2,48916,108766,8,338,226217
42194,33,5788,2,43950,80637,1,95,96515
42195,43,5788,2,857,1661,22,3,3107
42196,19,5788,2,63,147,26,1,1230
42197,28,5788,2,46578,68101,6,144,141027
42198,78,5788,2,448,464,15,2,71
42199,47,5788,2,14198,17688,7,12,5382
42200,25,5788,2,143,71,20,1,16
42201,47,5788,2,1577,1525,6,4,1736
42202,7,5788,2,0,260,14,1,7929
42203,11,5788,2,1039697,34692,22,6,4979
42204,47,5788,2,1425,1882,4,3,3067
42205,53,5788,2,1196,1196,21,2,7073
42206,90,5788,2,14536,22819,5,38,35859
42207,77,5788,2,13899,19683,14,83,82364
42208,92,5788,2,349,141,22,2,1009
42209,81,5788,2,2253,2366,7,4,138
42210,49,5788,2,40,53,27,1,160
42211,8,5788,2,25403,40061,18,102,104700
42212,31,5788,2,520,469,3,3,573
42213,42,5788,2,5084,5200,25,7,8281
42214,83,5788,2,5162,9056,17,6,8050
42215,83,5788,2,1362,1839,20,2,57
42216,12,5788,2,80,64,26,1,90
42217,82,5788,2,477,521,2,5,1139
42218,28,5788,2,22593,35055,9,92,81302
42219,28,5788,2,29463,57223,28,45,68288
42220,74,5788,2,1746,4015,5,6,3728
42221,11,5788,2,42141,2750,4,1,0
42222,46,5788,2,1172,1218,3,4,1903
42223,83,5788,2,2917,3407,19,6,1098
42224,19,5788,2,1393,2102,21,4,3173
42225,79,5788,2,208,208,20,2,0
42226,77,5788,2,41285,51240,3,103,117478
42227,77,5788,2,11979,13368,26,26,22442
42228,82,5788,2,2189,3320,19,6,4789
42229,77,5788,2,1680,2480,24,18,18227
42230,56,5788,2,4055,6058,11,19,16743
42231,53,5788,2,563,1797,13,2,4430
42232,77,5788,2,2754,4440,13,47,42414
42233,6,5788,2,9015,12753,18,29,15912
42234,82,5788,2,2039,2974,21,4,2379
42235,95,5788,2,8394,8754,17,14,7796
42236,93,5788,2,8410,5835,19,21,16113
42237,57,5788,2,2752,4636,16,9,10363
42238,6,5788,2,4528,3851,23,12,6028
42239,74,5788,2,20571,29435,15,2,875
42240,82,5788,2,12674,15885,14,21,22764
42241,2,5788,2,6316,10478,10,5,3804
42242,28,5788,2,2869,3553,22,11,2898
42243,49,5788,2,1025,1443,15,5,5471
42244,50,5788,2,5414,9731,6,5,9088
42245,95,5788,2,75584,58323,23,64,92090
42246,50,5788,2,398,518,4,2,625
42247,24,5788,2,63,147,15,1,519
42248,32,5788,2,16968,30207,25,77,93905
42249,77,5788,2,21889,28717,27,69,85357
42250,26,5788,2,10752,15364,15,22,23192
42251,77,5788,2,18774,22998,17,72,56562
42252,10,5788,2,1455,3164,27,14,4254
42253,77,5788,2,12434,15699,23,47,44868
42254,77,5788,2,12426,13844,18,60,58785
42255,43,5788,2,9115,9245,19,20,24379
42256,74,5788,2,4497,4655,24,8,14048
42257,47,5788,2,33380,41086,16,67,58984
42258,47,5788,2,160,128,9,2,172
42259,37,5788,2,1760,2523,15,3,171
42260,40,5788,2,251,266,4,1,1437
42261,77,5788,2,6709,8293,28,20,18294
42262,32,5788,2,46119,102758,28,135,130617
42263,44,5788,2,711,669,25,1,0
42264,57,5788,2,460,548,17,2,970
42265,95,5788,2,32951,25930,24,32,29671
42266,10,5788,2,11532,18546,22,80,34415
42267,95,5788,2,22844,18952,18,29,41839
42268,43,5788,2,5644,6094,23,12,15482
42269,3,5788,2,3989,5555,16,1,0
42270,28,5788,2,7389,11901,23,42,37570
42271,29,5788,2,143,71,3,1,67
42272,18,5788,2,1357,2594,4,1,0
42273,77,5788,2,8685,11255,25,28,27209
42274,74,5788,2,427,416,7,3,782
42275,16,5788,2,63,147,19,1,1013
42276,33,5788,2,15666,25479,12,32,17388
42277,77,5788,2,39330,105709,11,102,122926
42278,44,5788,2,0,52,1,1,0
42279,42,5788,2,7916,9051,1,13,4404
42280,82,5788,2,864,2044,27,2,4766
42281,78,5788,2,2519,120,26,3,1536
42282,6,5788,2,226,198,24,2,117
42283,33,5788,2,9199,13219,6,28,38202
42284,78,5788,2,5081,9697,3,5,1206
42285,33,5788,2,41247,71196,11,110,88355
42286,33,5788,2,34056,60345,8,99,106821
42287,30,5788,2,3222,5866,19,7,3313
42288,19,5788,2,132,156,5,1,1615
42289,7,5788,2,1394,1625,25,2,0
42290,74,5789,2,4183,1926,44,1,3935
42291,33,5789,2,2062,2336,16,8,8196
42292,8,5789,2,1537,2527,19,6,2459
42293,28,5789,2,19343,14607,4,26,10103
42294,32,5789,2,13085,15333,27,17,22026
42295,77,5789,2,1736,1184,15,5,3654
42296,84,5789,2,15709,15195,8,29,27519
42297,15,5789,2,832,0,22,2,0
42298,6,5789,2,1330,582,20,2,0
42299,32,5789,2,15659,12190,10,25,28896
42300,28,5789,2,11545,14747,18,24,29802
42301,77,5789,2,580,284,16,2,942
42302,9,5789,2,472,930,4,1,3508
42303,6,5789,2,4052,3311,1,6,8267
42304,18,5789,2,1486,1772,27,3,0
42305,21,5789,2,5325,1750,7,8,16223
42306,28,5789,2,5493,6296,14,10,3281
42307,8,5789,2,7311,8101,5,15,10062
42308,12,5789,2,13801,4584,25,7,7750
42309,99,5789,2,3594,3827,14,3,572
42310,33,5789,2,5651,4742,24,15,5023
42311,33,5789,2,3800,3999,7,14,25691
42312,93,5789,2,11121,3886,23,6,3395
42313,47,5789,2,4119,3092,8,9,4501
42314,75,5789,2,18808,8272,29,2,7687
42315,78,5789,2,1564,1307,14,3,4480
42316,47,5789,2,265,285,24,1,83
42317,26,5789,2,180,132,21,2,568
42318,7,5789,2,245,139,25,2,115
42319,77,5789,2,2978,2304,3,9,261
42320,25,5789,2,2676,409,23,5,4577
42321,82,5789,2,417,366,25,2,3605
42322,6,5789,2,1310,1010,3,2,768
42323,77,5789,2,952,872,8,1,2530
42324,90,5789,2,7952,8262,4,16,12542
42325,79,5789,2,590,1006,10,2,2000
42326,8,5789,2,2637,2827,13,5,1815
42327,29,5789,2,27509,14102,45,2,7456
42328,76,5789,2,52,52,11,1,721
42329,24,5789,2,5515,6241,4,6,3197
42330,79,5789,2,325,133,13,2,106
42331,81,5789,2,15503,12083,4,9,11846
42332,95,5789,2,14657,4904,19,4,7340
42333,0,5789,2,7927,7729,4,11,30790
42334,44,5789,2,28858,16118,23,4,8076
42335,11,5789,2,7923,3705,21,4,386
42336,41,5789,2,101,69,2,1,75
42337,92,5789,2,1921,1900,21,7,7520
42338,95,5789,2,11428,3731,18,2,0
42339,66,5789,2,80,64,18,1,50
42340,41,5789,2,245,139,18,2,156
42341,57,5789,2,109,62,17,1,606
42342,33,5789,2,3057,2763,15,11,8713
42343,28,5789,2,7264,6573,16,11,2414
42344,74,5789,2,5407,2972,5,5,5437
42345,47,5789,2,789,350,17,2,100
42346,48,5789,2,0,848,27,3,11428
42347,6,5789,2,3241,2127,2,9,1336
42348,66,5789,2,7360,31740,9,16,6327
42349,31,5789,2,52,52,23,1,550
42350,24,5789,2,7441,7144,5,4,636
42351,99,5789,2,3973,5334,25,5,250
42352,82,5789,2,4511,11519,5,9,1305
42353,56,5789,2,4484,8192,17,10,9619
42354,28,5789,2,4255,3438,8,6,7257
42355,78,5789,2,2592,8816,9,7,9858
42356,99,5789,2,1237,1099,9,1,1403
42357,6,5789,2,587,502,25,1,45
42358,96,5789,2,3986,1672,44,1,2151
42359,50,5789,2,12601,4471,12,4,179
42360,81,5789,2,2039,1930,2,4,4910
42361,79,5789,2,1411,1297,5,3,1370
42362,77,5789,2,1293,941,1,3,38
42363,56,5789,2,14468,13674,8,8,814
42364,6,5789,2,5192,3519,6,14,2675
42365,8,5789,2,2446,5270,16,5,3095
42366,47,5789,2,15230,6209,23,7,4831
42367,6,5789,2,2517,3253,21,8,7930
42368,33,5789,2,5889,4259,25,19,5106
42369,90,5789,2,3326,3925,12,12,1188
42370,50,5789,2,7015,12615,17,10,10928
42371,37,5789,2,1659,2105,14,8,6779
42372,8,5789,2,9132,11000,17,24,7025
42373,83,5789,2,3083,5921,24,4,941
42374,95,5789,2,2664,2516,26,3,2273
42375,90,5789,2,3355,3366,10,12,13870
42376,6,5789,2,542,481,12,1,1406
42377,31,5789,2,1000,565,17,2,587
42378,50,5789,2,101,69,4,1,68
42379,42,5789,2,11434,3873,2,5,1900
42380,8,5789,2,2299,2704,20,6,2298
42381,66,5789,2,5266,11679,1,10,4208
42382,28,5789,2,10815,13097,6,35,18658
42383,7,5789,2,4133,2045,35,1,0
42384,74,5789,2,468,0,27,2,725
42385,78,5789,2,976,1363,12,3,8473
42386,28,5789,2,5107,4846,26,12,3143
42387,95,5789,2,1773,1794,21,2,1359
42388,33,5789,2,3182,3110,14,10,15016
42389,81,5789,2,4186,7680,3,9,6570
42390,10,5789,2,8527,11011,12,6,21416
42391,37,5789,2,1967,2722,19,6,4493
42392,66,5789,2,8394,38504,5,11,4049
42393,82,5789,2,2442,9530,8,6,4092
42394,47,5789,2,2309,5107,2,5,258
42395,47,5789,2,6224,16175,4,9,9036
42396,8,5789,2,13942,5688,24,6,69
42397,12,5789,2,13665,4510,5,8,8036
42398,44,5789,2,7950,3934,11,2,576
42399,74,5789,2,4183,1914,41,1,3021
42400,57,5789,2,8120,9256,16,5,1977
42401,0,5789,2,13220,12570,10,23,27858
42402,50,5789,2,40,40,28,1,241
42403,90,5789,2,10348,3272,1,6,6138
42404,90,5789,2,11236,4952,14,8,7619
42405,43,5789,2,1189,1198,9,5,3189
42406,74,5789,2,7608,4802,6,13,6268
42407,12,5789,2,10750,2368,7,4,120
42408,6,5789,2,2113,1812,18,6,2260
42409,77,5789,2,290,142,7,1,49
42410,82,5789,2,1095,892,27,2,49
42411,66,5789,2,15486,35837,10,17,6103
42412,82,5789,2,365,429,13,1,0
42413,0,5789,2,3701,3577,1,9,12286
42414,90,5789,2,5088,5171,18,12,13595
42415,84,5789,2,17437,11391,11,16,3902
42416,28,5789,2,1250,926,11,4,3345
42417,6,5789,2,3337,2406,9,8,2759
42418,19,5789,2,486,433,21,1,1138
42419,37,5789,2,303,210,17,1,397
42420,6,5789,2,9015,7788,17,17,10858
42421,25,5789,2,8804,5675,26,4,3321
42422,8,5789,2,5472,6586,6,18,9751
42423,27,5789,2,61,1643,2,1,414
42424,33,5789,2,3505,2999,12,12,8796
42425,24,5789,2,5577,3010,2,3,2913
42426,18,5789,2,372,197,18,3,229
42427,7,5789,2,4639,3104,18,2,2803
42428,74,5789,2,104,0,4,1,0
42429,36,5789,2,8027,3821,11,4,111
42430,12,5789,2,495,775,26,2,157
42431,28,5789,2,19103,14335,10,26,21901
42432,82,5789,2,3080,10359,6,6,6013
42433,28,5789,2,993,990,13,5,1701
42434,78,5789,2,830,140,25,2,266
42435,43,5789,2,975,848,23,4,1560
42436,18,5789,2,357,355,23,2,403
42437,44,5789,2,213,70,25,1,64
